 ,Label,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
17999,processed,1215.803,64823.664,1164.366,1000.106,1164.369,1000.105,130.978,41.040,37.719,34.024,0.891,1.088,0.919,0.939
18000,processed,3208.693,64677.913,692.064,1014.055,692.068,1014.054,304.204,98.256,41.580,21.667,0.436,2.363,0.423,0.795
18001,processed,989.444,64873.495,1536.503,1016.099,1536.503,1016.098,201.158,63.900,19.715,71.301,0.307,3.241,0.309,0.712
18002,processed,1516.837,64717.694,1081.577,1011.396,1081.574,1011.394,149.680,45.851,42.121,123.718,0.851,1.089,0.919,0.939
18003,processed,1267.142,64818.339,1381.206,1009.533,1381.206,1009.531,138.724,41.832,38.568,57.295,0.827,1.085,0.922,0.927
18004,processed,1162.130,64853.408,1445.838,1007.499,1445.835,1007.498,130.607,40.234,36.776,78.369,0.856,1.094,0.914,0.937
18005,processed,25.670,64957.364,463.491,992.044,463.491,992.044,22.128,8.676,3.767,11.125,0.659,2.303,0.434,0.759
18006,processed,1180.799,64828.923,1292.727,1011.940,1292.727,1011.936,134.403,40.016,37.571,173.925,0.821,1.065,0.939,0.923
18007,processed,1439.828,64712.750,799.828,1016.335,799.830,1016.337,142.674,43.820,41.836,171.887,0.889,1.047,0.955,0.946
18008,processed,1330.149,64744.432,884.709,1016.547,884.706,1016.548,139.248,43.292,39.121,130.658,0.862,1.107,0.904,0.941
18009,processed,1390.822,64741.812,988.908,1015.036,988.906,1015.034,142.674,43.300,40.897,12.070,0.859,1.059,0.944,0.926
18010,processed,1115.458,64814.692,1208.439,1015.123,1208.442,1015.121,125.762,39.373,36.072,113.651,0.886,1.092,0.916,0.939
18011,processed,1369.820,64755.993,117.419,1017.119,117.422,1017.122,135.822,42.483,41.054,10.669,0.933,1.035,0.966,0.949
18012,processed,1526.171,64752.690,293.829,1018.650,293.828,1018.649,146.624,45.133,43.055,158.631,0.892,1.048,0.954,0.943
18013,processed,51.339,64917.455,912.470,1001.766,912.470,1001.765,26.449,9.190,7.113,125.321,0.922,1.292,0.774,0.863
18014,processed,1145.795,64854.587,1489.497,1016.317,1489.499,1016.319,163.166,41.820,34.885,153.768,0.541,1.199,0.834,0.820
18015,processed,1437.494,64741.028,206.255,1020.223,206.256,1020.217,141.038,43.914,41.678,150.711,0.908,1.054,0.949,0.953
18016,processed,1670.854,64662.172,576.609,1021.114,576.617,1021.113,154.895,47.846,44.463,149.690,0.875,1.076,0.929,0.948
18017,processed,1197.134,64763.230,35.982,1022.426,35.982,1022.426,132.397,41.730,36.526,98.107,0.858,1.142,0.875,0.933
18018,processed,2762.976,64712.668,408.377,1032.171,408.368,1032.168,272.169,93.815,37.499,155.880,0.469,2.502,0.400,0.790
18019,processed,1243.806,64713.786,1127.946,1028.992,1127.950,1028.995,132.243,40.730,38.882,151.588,0.894,1.048,0.955,0.937
18020,processed,1481.833,64770.033,1336.978,1034.110,1336.982,1034.109,151.099,44.817,42.098,121.056,0.816,1.065,0.939,0.936
18021,processed,3040.674,64723.525,732.847,1046.807,732.850,1046.807,331.023,95.703,40.453,22.647,0.349,2.366,0.423,0.758
18022,processed,1617.181,64674.079,528.098,1043.262,528.095,1043.260,157.950,48.452,42.497,51.079,0.815,1.140,0.877,0.923
18023,processed,1232.138,64735.902,926.849,1036.958,926.844,1036.959,131.502,39.928,39.290,5.766,0.895,1.016,0.984,0.941
18024,processed,1372.154,64750.495,162.654,1040.417,162.656,1040.419,137.983,43.316,40.333,148.691,0.906,1.074,0.931,0.949
18025,processed,1316.147,64796.401,1249.456,1040.533,1249.457,1040.532,135.822,42.728,39.220,85.093,0.897,1.089,0.918,0.932
18026,processed,835.427,64864.304,1420.712,1038.592,1420.711,1038.592,111.905,34.862,30.511,117.321,0.838,1.143,0.875,0.903
18027,processed,1327.815,64705.578,844.381,1040.865,844.386,1040.868,137.766,42.022,40.232,32.712,0.879,1.045,0.957,0.953
18028,processed,28.003,64889.833,1022.226,1023.754,1022.226,1023.754,18.178,7.673,4.647,45.000,1.000,1.651,0.606,0.889
18029,processed,3082.679,64692.696,597.576,1057.921,597.579,1057.920,332.442,99.277,39.536,28.527,0.351,2.511,0.398,0.699
18030,processed,1299.812,64718.630,1043.360,1042.556,1043.358,1042.554,140.143,42.455,38.982,140.381,0.832,1.089,0.918,0.931
18031,processed,1138.794,64738.260,77.539,1045.944,77.539,1045.940,127.922,38.886,37.288,41.292,0.875,1.043,0.959,0.925
18032,processed,1192.467,64728.010,343.254,1045.279,343.251,1045.279,129.712,39.539,38.400,8.905,0.891,1.030,0.971,0.936
18033,processed,1229.804,64716.336,254.020,1049.899,254.020,1049.898,132.243,41.000,38.192,63.353,0.884,1.074,0.932,0.932
18034,processed,1208.802,64795.245,1177.576,1049.761,1177.573,1049.761,132.243,40.323,38.169,173.778,0.869,1.056,0.947,0.928
18035,processed,1029.115,64892.324,1458.666,1052.806,1458.666,1052.807,130.083,37.907,34.567,33.587,0.764,1.097,0.912,0.842
18036,processed,1332.483,64738.592,968.761,1059.106,968.761,1059.108,136.717,41.580,40.803,121.908,0.896,1.019,0.981,0.941
18037,processed,1474.832,64722.172,1295.216,1060.773,1295.218,1060.775,143.198,44.986,41.743,22.893,0.904,1.078,0.928,0.948
18038,processed,1351.151,64738.516,1095.153,1062.907,1095.153,1062.904,139.773,44.262,38.867,139.296,0.869,1.139,0.878,0.938
18039,processed,1005.779,64884.420,1379.881,1059.239,1379.879,1059.240,136.717,38.775,33.026,11.795,0.676,1.174,0.852,0.879
18040,processed,1458.497,64760.339,803.190,1064.044,803.192,1064.047,152.364,44.720,41.525,154.450,0.789,1.077,0.929,0.916
18041,processed,1442.162,64688.699,478.941,1066.680,478.939,1066.683,148.414,43.891,41.836,53.547,0.823,1.049,0.953,0.918
18042,processed,1344.151,64723.101,889.595,1064.249,889.594,1064.245,134.557,42.734,40.048,175.358,0.933,1.067,0.937,0.955
18043,processed,35.004,64912.800,594.801,1049.723,594.801,1049.723,21.233,7.192,6.197,32.886,0.976,1.161,0.862,0.857
18044,processed,1376.821,64699.753,207.341,1069.486,207.340,1069.489,137.983,42.323,41.420,16.997,0.909,1.022,0.979,0.946
18045,processed,1365.153,64790.198,300.852,1068.935,300.849,1068.935,141.933,44.245,39.285,139.047,0.852,1.126,0.888,0.928
18046,processed,863.430,64789.727,125.235,1066.491,125.237,1066.493,111.534,34.620,31.755,21.440,0.872,1.090,0.917,0.911
18047,processed,3101.347,64651.611,645.379,1085.233,645.377,1085.235,303.833,90.747,43.514,24.993,0.422,2.085,0.480,0.778
18048,processed,9.334,64932.000,1205.285,1050.996,1205.285,1050.996,8.641,3.447,3.447,0.000,1.000,1.000,1.000,1.000
18049,processed,1351.151,64747.162,394.030,1070.350,394.030,1070.350,136.871,42.282,40.688,134.739,0.906,1.039,0.962,0.951
18050,processed,1085.122,64759.828,36.838,1071.921,36.835,1071.923,127.552,37.681,36.666,31.322,0.838,1.028,0.973,0.922
18051,processed,1185.466,64707.911,1138.290,1077.074,1138.292,1077.072,130.607,40.631,37.148,137.005,0.873,1.094,0.914,0.936
18052,processed,1127.126,64788.101,1014.250,1080.215,1014.248,1080.215,125.021,40.575,35.369,106.387,0.906,1.147,0.872,0.940
18053,processed,1348.818,64796.384,1420.950,1084.553,1420.952,1084.551,136.564,41.621,41.262,73.271,0.909,1.009,0.991,0.942
18054,processed,1157.463,64739.550,931.507,1086.239,931.507,1086.245,128.817,38.552,38.227,62.921,0.877,1.008,0.992,0.931
18055,processed,1068.786,64868.522,1338.207,1084.660,1338.209,1084.659,124.126,37.633,36.160,20.399,0.872,1.041,0.961,0.932
18056,processed,2.334,64945.000,620.974,1068.564,620.974,1068.564,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
18057,processed,1274.143,64730.445,759.897,1088.171,759.896,1088.170,135.822,42.397,38.264,172.235,0.868,1.108,0.903,0.933
18058,processed,1439.828,64764.015,847.226,1089.913,847.225,1089.917,143.569,43.867,41.791,91.674,0.878,1.050,0.953,0.942
18059,processed,1577.510,64777.568,1205.938,1092.859,1205.942,1092.857,149.309,45.287,44.352,17.421,0.889,1.021,0.979,0.936
18060,processed,854.096,64817.391,1255.112,1085.155,1255.108,1085.155,108.108,34.707,31.333,3.449,0.918,1.108,0.903,0.942
18061,processed,1523.837,64739.723,86.034,1092.032,86.030,1092.036,147.890,47.355,40.971,168.165,0.876,1.156,0.865,0.940
18062,processed,1705.858,64690.748,529.275,1095.559,529.275,1095.558,160.111,47.850,45.391,150.698,0.836,1.054,0.949,0.921
18063,processed,4.667,64965.000,624.793,1073.147,624.793,1073.147,6.481,3.447,1.724,0.000,1.000,2.000,0.500,1.000
18064,processed,1269.476,64750.428,163.870,1094.657,163.869,1094.658,132.767,40.982,39.441,40.362,0.905,1.039,0.962,0.945
18065,processed,1449.162,64705.971,438.521,1095.121,438.518,1095.120,141.933,43.336,42.577,178.511,0.904,1.018,0.982,0.953
18066,processed,1290.478,64760.754,1061.044,1095.354,1061.041,1095.351,134.928,42.200,38.936,21.761,0.891,1.084,0.923,0.940
18067,processed,1150.462,64718.907,251.196,1095.342,251.197,1095.341,124.126,38.980,37.579,126.162,0.938,1.037,0.964,0.953
18068,processed,1288.144,64724.362,346.178,1095.933,346.176,1095.937,141.933,42.422,38.662,16.619,0.804,1.097,0.911,0.896
18069,processed,1551.841,64677.483,712.187,1104.163,712.187,1104.157,150.204,45.590,43.340,168.393,0.864,1.052,0.951,0.941
18070,processed,1365.153,64781.832,974.633,1105.963,974.634,1105.963,139.402,43.467,39.989,117.377,0.883,1.087,0.920,0.947
18071,processed,1442.162,64751.782,1107.908,1109.105,1107.906,1109.108,141.409,43.659,42.058,140.611,0.906,1.038,0.963,0.947
18072,processed,1215.803,64783.668,1295.691,1108.106,1295.700,1108.102,137.088,39.501,39.189,16.018,0.813,1.008,0.992,0.901
18073,processed,917.103,64829.440,1379.948,1105.180,1379.949,1105.178,117.120,38.362,30.439,28.745,0.840,1.260,0.793,0.916
18074,processed,1502.835,64887.632,1476.374,1114.371,1476.378,1114.372,228.655,63.912,29.939,140.878,0.361,2.135,0.468,0.680
18075,processed,1236.805,64778.734,891.577,1110.636,891.575,1110.638,131.131,40.950,38.455,12.049,0.904,1.065,0.939,0.946
18076,processed,1458.497,64752.539,804.402,1117.601,804.398,1117.604,146.624,43.516,42.674,105.430,0.853,1.020,0.981,0.934
18077,processed,1421.159,64755.243,390.330,1118.002,390.329,1117.995,139.248,42.727,42.350,150.509,0.921,1.009,0.991,0.946
18078,processed,1320.815,64737.712,300.664,1118.327,300.663,1118.329,137.088,42.675,39.407,171.638,0.883,1.083,0.923,0.944
18079,processed,1157.463,64787.454,209.286,1120.281,209.286,1120.282,132.243,39.860,36.973,18.130,0.832,1.078,0.928,0.912
18080,processed,1561.175,64696.816,482.806,1120.505,482.806,1120.501,147.148,46.969,42.321,160.442,0.906,1.110,0.901,0.952
18081,processed,1372.154,64692.648,574.865,1120.978,574.864,1120.981,141.933,42.008,41.589,149.182,0.856,1.010,0.990,0.938
18082,processed,1246.140,64752.118,124.543,1120.683,124.545,1120.682,128.446,41.021,38.679,167.934,0.949,1.061,0.943,0.959
18083,processed,1115.458,64821.584,37.548,1121.225,37.548,1121.223,124.279,37.856,37.517,58.531,0.908,1.009,0.991,0.949
18084,processed,1295.145,64796.959,1162.612,1127.948,1162.618,1127.949,157.055,42.576,38.732,87.794,0.660,1.099,0.910,0.877
18085,processed,1311.480,64707.703,668.044,1127.075,668.045,1127.073,137.088,41.854,39.897,11.985,0.877,1.049,0.953,0.939
18086,processed,1299.812,64781.490,1026.328,1127.438,1026.329,1127.434,134.033,41.406,39.969,30.874,0.909,1.036,0.965,0.945
18087,processed,2.334,64939.000,1140.361,1108.282,1140.361,1108.282,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
18088,processed,1311.480,64763.511,1251.439,1127.986,1251.441,1127.982,144.093,42.321,39.456,23.813,0.794,1.073,0.932,0.921
18089,processed,14.002,64963.000,1439.519,1111.591,1439.519,1111.591,12.962,4.797,3.716,45.000,1.000,1.291,0.775,0.800
18090,processed,942.772,64884.082,1337.612,1129.324,1337.615,1129.324,151.686,35.718,33.607,11.565,0.515,1.063,0.941,0.848
18091,processed,1271.809,64717.086,756.233,1134.377,756.231,1134.376,135.452,42.315,38.268,130.277,0.871,1.106,0.904,0.934
18092,processed,1358.152,64734.211,931.887,1134.826,931.893,1134.824,139.248,41.891,41.280,174.200,0.880,1.015,0.985,0.927
18093,processed,2270.588,64801.469,1442.045,1146.894,1442.055,1146.901,294.514,81.877,35.309,146.480,0.329,2.319,0.431,0.742
18094,processed,1246.140,64660.581,850.982,1139.792,850.989,1139.773,134.033,41.168,38.540,43.865,0.872,1.068,0.936,0.928
18095,processed,1278.810,64765.066,80.651,1140.788,80.654,1140.787,133.662,42.210,38.574,133.005,0.899,1.094,0.914,0.946
18096,processed,1234.472,64777.164,256.112,1141.271,256.111,1141.267,131.131,40.612,38.702,166.701,0.902,1.049,0.953,0.946
18097,processed,1512.169,64665.429,530.404,1144.701,530.401,1144.703,143.940,44.151,43.608,86.771,0.917,1.012,0.988,0.947
18098,processed,1341.817,64802.687,169.154,1144.192,169.156,1144.192,139.248,42.749,39.965,135.918,0.870,1.070,0.935,0.932
18099,processed,1491.167,64731.369,439.609,1145.138,439.606,1145.136,147.148,44.310,42.849,130.804,0.865,1.034,0.967,0.938
18100,processed,1383.822,64702.111,626.590,1148.989,626.582,1148.995,149.680,43.013,40.963,83.593,0.776,1.050,0.952,0.898
18101,processed,1274.143,64810.079,1072.386,1144.189,1072.385,1144.191,134.928,40.502,40.055,177.350,0.879,1.011,0.989,0.940
18102,processed,2739.640,64747.589,342.472,1173.508,342.470,1173.504,274.393,91.416,38.157,92.127,0.457,2.396,0.417,0.772
18103,processed,2620.627,64768.926,1227.740,1164.413,1227.738,1164.414,255.998,94.100,35.459,148.233,0.503,2.654,0.377,0.820
18104,processed,1404.824,64758.362,712.133,1154.455,712.138,1154.455,138.878,42.523,42.064,156.867,0.915,1.011,0.989,0.943
18105,processed,1068.786,64854.751,1382.461,1154.060,1382.461,1154.059,128.817,37.567,36.224,146.241,0.809,1.037,0.964,0.890
18106,processed,1260.141,64747.672,985.626,1153.423,985.626,1153.422,135.452,41.182,38.961,174.080,0.863,1.057,0.946,0.938
18107,processed,1449.162,64749.035,1118.635,1158.334,1118.641,1158.332,144.464,43.870,42.059,0.978,0.873,1.043,0.959,0.944
18108,processed,1005.779,64816.385,1296.291,1154.578,1296.290,1154.578,121.965,38.401,33.348,82.714,0.850,1.152,0.868,0.922
18109,processed,1456.163,64735.713,890.575,1163.317,890.576,1163.318,143.198,44.421,41.738,150.713,0.892,1.064,0.940,0.943
18110,processed,1362.819,64735.837,127.794,1168.327,127.791,1168.330,142.304,44.549,38.950,151.971,0.846,1.144,0.874,0.921
18111,processed,1402.490,64736.864,298.213,1168.308,298.212,1168.307,140.667,44.089,40.502,157.800,0.891,1.089,0.919,0.947
18112,processed,1344.151,64728.062,392.657,1168.007,392.653,1168.006,153.105,42.805,39.982,173.975,0.721,1.071,0.934,0.875
18113,processed,1316.147,64804.839,577.201,1168.311,577.202,1168.308,136.347,42.145,39.762,125.852,0.890,1.060,0.943,0.941
18114,processed,1178.465,64768.257,808.939,1166.343,808.938,1166.342,128.817,39.211,38.266,30.076,0.892,1.025,0.976,0.933
18115,processed,1318.481,64782.469,40.449,1168.483,40.450,1168.482,135.976,42.890,39.140,1.029,0.896,1.096,0.913,0.947
18116,processed,2.334,64952.000,1555.872,1149.527,1555.872,1149.527,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
18117,processed,1120.125,64766.183,208.987,1169.418,208.988,1169.419,128.446,40.419,35.285,164.424,0.853,1.146,0.873,0.931
18118,processed,1465.498,64731.855,483.834,1172.495,483.831,1172.494,142.828,45.948,40.610,149.882,0.903,1.131,0.884,0.949
18119,processed,1341.817,64816.501,1033.811,1174.556,1033.813,1174.555,137.088,42.300,40.389,24.660,0.897,1.047,0.955,0.940
18120,processed,1365.153,64782.097,667.533,1178.682,667.533,1178.679,143.198,43.565,39.898,170.897,0.837,1.092,0.916,0.920
18121,processed,1110.791,64855.945,1341.262,1180.320,1341.265,1180.318,130.083,39.695,35.629,23.107,0.825,1.114,0.898,0.907
18122,processed,2473.610,64750.368,1186.781,1191.567,1186.784,1191.564,263.374,89.811,35.068,156.790,0.448,2.561,0.390,0.784
18123,processed,1134.127,64888.632,1418.578,1182.066,1418.578,1182.066,172.919,38.687,37.326,120.267,0.477,1.036,0.965,0.834
18124,processed,1229.804,64808.799,757.424,1185.335,757.425,1185.334,131.872,40.282,38.872,104.221,0.889,1.036,0.965,0.940
18125,processed,1332.483,64751.109,939.313,1184.483,939.309,1184.484,137.088,41.874,40.516,155.690,0.891,1.034,0.968,0.939
18126,processed,1241.472,64742.244,255.054,1188.989,255.057,1188.986,131.872,40.450,39.078,28.018,0.897,1.035,0.966,0.942
18127,processed,1183.133,64685.793,851.640,1189.326,851.639,1189.321,127.552,41.618,36.196,135.692,0.914,1.150,0.870,0.946
18128,processed,1477.165,64741.455,531.470,1193.700,531.469,1193.702,144.988,44.175,42.576,105.940,0.883,1.038,0.964,0.946
18129,processed,1022.115,64766.308,1081.674,1189.796,1081.675,1189.794,127.705,37.212,34.973,135.588,0.788,1.064,0.940,0.918
18130,processed,1353.485,64730.747,170.389,1193.633,170.390,1193.629,137.612,43.280,39.817,170.138,0.898,1.087,0.920,0.949
18131,processed,947.439,64849.872,83.037,1192.086,83.036,1192.089,125.021,35.768,33.726,37.440,0.762,1.061,0.943,0.903
18132,processed,1409.491,64759.916,439.782,1196.671,439.782,1196.673,140.514,43.755,41.015,31.535,0.897,1.067,0.937,0.939
18133,processed,991.778,64747.814,621.628,1197.027,621.624,1197.024,125.762,37.452,33.717,12.544,0.788,1.111,0.900,0.905
18134,processed,1311.480,64786.868,985.070,1201.504,985.072,1201.508,134.557,41.213,40.517,146.348,0.910,1.017,0.983,0.953
18135,processed,1068.786,64809.201,1293.296,1201.142,1293.292,1201.141,130.607,38.278,35.551,5.118,0.787,1.077,0.929,0.904
18136,processed,837.761,64856.607,1375.562,1202.198,1375.567,1202.197,126.657,37.042,28.796,31.578,0.656,1.286,0.777,0.860
18137,processed,1423.493,64755.685,707.474,1205.908,707.476,1205.909,141.562,43.937,41.251,173.112,0.893,1.065,0.939,0.945
18138,processed,1164.464,64750.970,1125.119,1205.293,1125.117,1205.300,130.978,41.556,35.678,178.953,0.853,1.165,0.859,0.929
18139,processed,1178.465,64742.495,809.904,1213.033,809.904,1213.024,128.446,39.355,38.126,98.773,0.898,1.032,0.969,0.936
18140,processed,1260.141,64816.878,897.293,1212.552,897.292,1212.554,156.161,43.427,36.946,159.929,0.649,1.175,0.851,0.871
18141,processed,49.005,64922.762,1470.180,1197.465,1470.180,1197.465,29.874,8.841,7.057,133.325,0.690,1.253,0.798,0.724
18142,processed,1612.514,64755.292,392.170,1217.757,392.170,1217.762,150.204,48.620,42.228,153.448,0.898,1.151,0.869,0.944
18143,processed,1666.187,64706.395,297.918,1220.112,297.916,1220.112,150.728,47.204,44.942,151.609,0.922,1.050,0.952,0.962
18144,processed,1262.475,64771.821,126.226,1219.210,126.219,1219.209,134.186,40.534,39.657,114.643,0.881,1.022,0.978,0.936
18145,processed,1642.851,64717.152,216.845,1221.904,216.847,1221.901,150.945,46.378,45.102,175.105,0.906,1.028,0.972,0.948
18146,processed,203.023,64927.402,1450.765,1209.455,1450.764,1209.456,63.328,19.072,13.554,56.109,0.636,1.407,0.711,0.802
18147,processed,1288.144,64750.170,575.021,1223.301,575.022,1223.300,134.557,40.812,40.187,100.349,0.894,1.016,0.985,0.934
18148,processed,1173.798,64758.614,1030.747,1220.702,1030.748,1220.700,126.810,39.558,37.781,13.696,0.917,1.047,0.955,0.953
18149,processed,408.379,64884.309,1470.142,1218.435,1470.142,1218.438,97.524,30.000,17.332,74.166,0.540,1.731,0.578,0.759
18150,processed,877.432,64866.261,36.281,1223.698,36.281,1223.696,128.446,34.944,31.970,97.686,0.668,1.093,0.915,0.825
18151,processed,1337.150,64764.859,480.199,1225.588,480.197,1225.586,136.717,42.352,40.199,163.415,0.899,1.054,0.949,0.943
18152,processed,1190.133,64835.112,1249.493,1224.626,1249.490,1224.630,145.729,39.507,38.356,32.495,0.704,1.030,0.971,0.899
18153,processed,996.445,64847.297,1335.033,1223.053,1335.030,1223.051,117.120,37.762,33.598,9.107,0.913,1.124,0.890,0.931
18154,processed,1313.814,64777.909,665.557,1229.875,665.561,1229.875,135.822,41.350,40.454,167.612,0.895,1.022,0.978,0.941
